drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,phenotype_boost,final_score
ezetimibe,MONDO_0013700,pancreatic triacylglycerol lipase deficiency,0.0836057782312298,1.0,0.1,0,0.0569
ezetimibe,Orphanet_79211,Combined hyperlipidemia,0.0796001646791932,1.0,0.1,0,0.0541
ezetimibe,MONDO_0011601,neonatal intrahepatic cholestasis due to citrin deficiency,0.0758388317478905,1.0,0.1,0,0.0516
ezetimibe,MONDO_0008863,sitosterolemia,0.0741519169941481,1.0,0.1,0,0.0504
ezetimibe,EFO_1001979,Adrenocorticotropic hormone deficiency,0.073793349441744,1.0,0.1,0,0.0502
ezetimibe,MONDO_0009528,chylomicron retention disease,0.0732223802800283,1.0,0.1,0,0.0498
ezetimibe,Orphanet_411,Hyperlipoproteinemia type 1,0.0727661935786575,1.0,0.1,0,0.0495
ezetimibe,MONDO_0020748,sitosterolemia 2,0.0699407791701673,1.0,0.1,0,0.0476
ezetimibe,EFO_0005537,triple-negative breast cancer,0.0682808482051794,1.0,0.1,0,0.0464
ezetimibe,MONDO_0007254,breast cancer,0.0673045218103332,1.0,0.1,0,0.0458
ezetimibe,MONDO_0018305,chronic granulomatous disease,0.0668504821608811,1.0,0.1,0,0.0455
ezetimibe,EFO_0005546,congenital disorder of glycosylation type II,0.0665473387399702,1.0,0.1,0,0.0453
ezetimibe,MONDO_0001056,gastric cancer,0.0662206501989886,1.0,0.1,0,0.045
ezetimibe,MONDO_0021661,coronary atherosclerosis,0.0661879873498455,1.0,0.1,0,0.045
ezetimibe,MONDO_0008315,prostate cancer,0.0653050066406816,1.0,0.1,0,0.0444
ezetimibe,MONDO_0010939,gallbladder disease 1,0.0645724917940359,1.0,0.1,0,0.0439
ezetimibe,MONDO_0015762,progressive familial intrahepatic cholestasis,0.0643723582734345,1.0,0.1,0,0.0438
ezetimibe,MONDO_0011906,congenital bile acid synthesis defect 1,0.0615704889850152,1.0,0.1,0,0.0419
fentanyl,EFO_0010702,opioid use disorder,7.002267594670959,1.0,0.0,0,4.9016
fentanyl,HP_0012531,Pain,6.822850335585274,1.0,0.0,0,4.776
fentanyl,EFO_0005611,opioid dependence,6.628745440215823,1.0,0.0,0,4.6401
fentanyl,MONDO_0004992,cancer,6.233115881809948,1.0,0.0,0,4.3632
fentanyl,HP_0012532,Chronic pain,5.946467785371659,1.0,0.0,0,4.1625
fentanyl,MONDO_0007079,alcohol dependence,5.918031358432361,1.0,0.0,0,4.1426
fentanyl,EFO_0003890,drug dependence,5.892207549950015,1.0,0.0,0,4.1245
fentanyl,HP_0002014,Diarrhea,5.836776608821151,1.0,0.0,0,4.0857
fentanyl,HP_0002019,Constipation,5.746297578522295,1.0,0.0,0,4.0224
fentanyl,EFO_0005762,neuropathic pain,5.5709639812287906,1.0,0.0,0,3.8997
fentanyl,EFO_0000555,irritable bowel syndrome,5.472027545095557,1.0,0.0,0,3.8304
fentanyl,EFO_0022041,response to tramadol,5.2217151658732845,1.0,0.0,0,3.6552
fentanyl,EFO_0801084,cancer pain,5.016904778616746,1.0,0.0,0,3.5118
fentanyl,MONDO_0005277,migraine disorder,4.8622779140894234,1.0,0.0,0,3.4036
fentanyl,EFO_0006834,septic shock,4.80606898105521,1.0,0.0,0,3.3642
fentanyl,HP_0000924,Abnormality of the skeletal system,4.566519677634116,1.0,0.0,0,3.1966
fentanyl,HP_0012735,Cough,4.499962968855424,1.0,0.0,0,3.15
fentanyl,MONDO_0005178,osteoarthritis,4.45411707253661,1.0,0.0,0,3.1179
fentanyl,EFO_0020911,overdose,4.427880564805489,1.0,0.0,0,3.0995
fentanyl,MONDO_0002203,constipation disorder,4.414710013265912,1.0,0.0,0,3.0903
fentanyl,MONDO_0002046,alcohol abuse,4.3340440675088505,1.0,0.0,0,3.0338
fentanyl,EFO_0000712,stroke,4.276759220874101,1.0,0.0,0,2.9937
fentanyl,EFO_0001645,coronary artery disease,4.254885487528973,1.0,0.0,0,2.9784
fentanyl,HP_0003418,Back pain,4.241072920864486,1.0,0.0,0,2.9688
fentanyl,EFO_0001073,obesity,4.2114549731280935,1.0,0.0,0,2.948
fentanyl,HP_0003419,Low back pain,4.091649849938992,1.0,0.0,0,2.8642
fentanyl,EFO_0004616,"osteoarthritis, knee",4.048714742710546,1.0,0.0,0,2.8341
fentanyl,MONDO_0005090,schizophrenia,4.04770896767641,1.0,0.0,0,2.8334
fentanyl,EFO_0000616,neoplasm,4.0187352663578455,1.0,0.0,0,2.8131
fentanyl,EFO_0010072,toothache,3.957849395366877,1.0,0.0,0,2.7705
fentanyl,EFO_0004240,heroin dependence,3.9449113262244335,1.0,0.0,0,2.7614
fentanyl,EFO_0000546,injury,3.9211726611115383,1.0,0.0,0,2.7448
fentanyl,EFO_0000764,HIV infection,3.919249052007727,1.0,0.0,0,2.7435
fentanyl,EFO_0004329,alcohol drinking,3.8769086827947854,1.0,0.0,0,2.7138
fentanyl,MONDO_0004567,ileus,3.8734114962433894,1.0,0.0,0,2.7114
fentanyl,EFO_1000786,"osteoarthritis, hip",3.822712718692463,1.0,0.0,0,2.6759
fentanyl,EFO_1000783,diabetic neuropathy,3.8201786107528575,1.0,0.0,0,2.6741
fentanyl,EFO_0003884,chronic kidney disease,3.7878517183832376,1.0,0.0,0,2.6515
fentanyl,EFO_0002610,cocaine dependence,3.770823266824613,1.0,0.0,0,2.6396
fentanyl,EFO_0004253,nephrolithiasis,3.737185891578381,1.0,0.0,0,2.616
fentanyl,HP_0000989,Pruritus,3.7334228615347578,1.0,0.0,0,2.6134
fentanyl,EFO_0003918,obstructive sleep apnea,3.7097877821505687,1.0,0.0,0,2.5969
fentanyl,EFO_0002950,pregnancy,3.7059058179987834,1.0,0.0,0,2.5941
fentanyl,EFO_0005799,neonatal abstinence syndrome,3.681307033605641,1.0,0.0,0,2.5769
fentanyl,EFO_0008583,acute myocardial infarction,3.624260470921767,1.0,0.0,0,2.537
fentanyl,MONDO_0100096,COVID-19,3.612123811072872,1.0,0.0,0,2.5285
fentanyl,EFO_0009601,testicular disease,3.60969273078922,1.0,0.0,0,2.5268
fentanyl,MONDO_0004880,bowel dysfunction,3.601391791580448,1.0,0.0,0,2.521
fentanyl,EFO_0005800,substance withdrawal syndrome,3.578055264055153,1.0,0.0,0,2.5046
fentanyl,EFO_0002618,pancreatic carcinoma,3.5544708807307006,1.0,0.0,0,2.4881
gemfibrozil,MONDO_0005148,type 2 diabetes mellitus,7.837992335340784,1.0,0.0,0,5.4866
gemfibrozil,EFO_0000400,diabetes mellitus,6.803715946129082,1.0,0.0,0,4.7626
gemfibrozil,HP_0003124,Hypercholesterolemia,6.423956816306698,1.0,0.0,0,4.4968
gemfibrozil,EFO_0000319,cardiovascular disease,6.2704419081008735,1.0,0.0,0,4.3893
gemfibrozil,EFO_0001645,coronary artery disease,6.071841149152083,1.0,0.0,0,4.2503
gemfibrozil,HP_0003119,Abnormal circulating lipid concentration,5.503534078363644,1.0,0.0,0,3.8525
gemfibrozil,MONDO_0021187,hyperlipidemia,4.86137110822923,1.0,0.0,0,3.403
gemfibrozil,EFO_0000537,hypertension,4.792973778444817,1.0,0.0,0,3.3551
gemfibrozil,Orphanet_309005,Disorder of lipid metabolism,4.592936956841971,1.0,0.0,0,3.2151
gemfibrozil,MONDO_0011448,PPARG-related familial partial lipodystrophy,4.591598549494713,1.0,0.0,0,3.2141
gemfibrozil,EFO_1001486,primary biliary cirrhosis,4.437461186046076,1.0,0.0,0,3.1062
gemfibrozil,Orphanet_79211,Combined hyperlipidemia,4.359780940524052,1.0,0.0,0,3.0518
gemfibrozil,EFO_0000729,ulcerative colitis,4.282324746257909,1.0,0.0,0,2.9976
gemfibrozil,EFO_0000612,myocardial infarction,4.2822343211435125,1.0,0.0,0,2.9976
gemfibrozil,EFO_0003770,diabetic retinopathy,4.180956798289074,1.0,0.0,0,2.9267
gemfibrozil,EFO_0004211,Hypertriglyceridemia,4.122533474358606,1.0,0.0,0,2.8858
gemfibrozil,EFO_0001073,obesity,4.113635364154506,1.0,0.0,0,2.8795
gemfibrozil,EFO_0003914,atherosclerosis,4.100104553534541,1.0,0.0,0,2.8701
gemfibrozil,EFO_0004705,hypothyroidism,4.0350371122340265,1.0,0.0,0,2.8245
gemfibrozil,EFO_0000589,metabolic disease,4.0142682782789105,1.0,0.0,0,2.81
gemfibrozil,EFO_1000727,lipodystrophy,3.852092884139857,1.0,0.0,0,2.6965
gemfibrozil,HP_0002027,Abdominal pain,3.71382920101241,1.0,0.0,0,2.5997
gemfibrozil,EFO_0000195,metabolic syndrome,3.63821133271639,1.0,0.0,0,2.5467
gemfibrozil,EFO_0001074,morbid obesity,3.5475227811069536,1.0,0.0,0,2.4833
gemfibrozil,MONDO_0004975,Alzheimer disease,3.472067524174794,1.0,0.0,0,2.4304
gemfibrozil,EFO_1001249,non-alcoholic steatohepatitis,3.420159042923246,1.0,0.0,0,2.3941
gemfibrozil,HP_0001397,Hepatic steatosis,3.254286511047467,1.0,0.0,0,2.278
gemfibrozil,MONDO_0018473,hyperlipoproteinemia type 3,3.24376271713937,1.0,0.0,0,2.2706
gemfibrozil,EFO_0009321,diabetic macular edema,3.197156002742531,1.0,0.0,0,2.238
gemfibrozil,EFO_1001375,Myocardial Ischemia,3.168624607999939,1.0,0.0,0,2.218
gemfibrozil,EFO_0000341,chronic obstructive pulmonary disease,3.073657286118092,1.0,0.0,0,2.1516
gemfibrozil,EFO_0004268,sclerosing cholangitis,3.0444839405389423,1.0,0.0,0,2.1311
gemfibrozil,EFO_0003095,non-alcoholic fatty liver disease,3.0067386780125336,1.0,0.0,0,2.1047
gemfibrozil,EFO_0000384,Crohn's disease,2.993107770956096,1.0,0.0,0,2.0952
gemfibrozil,MONDO_0005301,multiple sclerosis,2.9516808661785343,1.0,0.0,0,2.0662
gemfibrozil,MONDO_0002009,major depressive disorder,2.9479932319360547,1.0,0.0,0,2.0636
gemfibrozil,MONDO_0015515,carnitine palmitoyltransferase II deficiency,2.9452508932403907,1.0,0.0,0,2.0617
gemfibrozil,EFO_0000616,neoplasm,2.941449194334525,1.0,0.0,0,2.059
gemfibrozil,EFO_0005422,skin aging,2.902942752307782,1.0,0.0,0,2.0321
gemfibrozil,MONDO_0005180,Parkinson disease,2.8496558571521673,1.0,0.0,0,1.9948
gemfibrozil,MONDO_0004992,cancer,2.8006087437085863,1.0,0.0,0,1.9604
gemfibrozil,MONDO_0004979,asthma,2.727969072159747,1.0,0.0,0,1.9096
gemfibrozil,EFO_0003777,heart disease,2.7113919414723693,1.0,0.0,0,1.898
gemfibrozil,EFO_0000275,atrial fibrillation,2.709518033505665,1.0,0.0,0,1.8967
gemfibrozil,EFO_0003144,heart failure,2.6962248920364735,1.0,0.0,0,1.8874
gemfibrozil,EFO_0005628,proctitis,2.6710169099448007,1.0,0.0,0,1.8697
gemfibrozil,EFO_0000182,hepatocellular carcinoma,2.6667970962337613,1.0,0.0,0,1.8668
gemfibrozil,MONDO_0100096,COVID-19,2.6533927466597227,1.0,0.0,0,1.8574
gemfibrozil,EFO_1001950,colon carcinoma,2.6458590447168007,1.0,0.0,0,1.8521
gemfibrozil,EFO_0000373,congestive heart failure,2.6266739934880183,1.0,0.0,0,1.8387
heparin,MONDO_0013144,hereditary antithrombin deficiency,5.411753693562219,1.0,0.0,0,3.7882
heparin,HP_0001976,Reduced antithrombin III activity,5.036159410794256,1.0,0.0,0,3.5253
heparin,HP_0004936,Venous thrombosis,4.522718569467626,1.0,0.0,0,3.1659
heparin,EFO_0004286,venous thromboembolism,4.339286468358595,1.0,0.0,0,3.0375
heparin,EFO_0003907,deep vein thrombosis,4.292850240672918,1.0,0.0,0,3.005
heparin,EFO_0000612,myocardial infarction,4.0945712517385555,1.0,0.0,0,2.8662
heparin,EFO_0000275,atrial fibrillation,4.078640086493252,1.0,0.0,0,2.855
heparin,EFO_0003827,pulmonary embolism,3.8402593823434983,1.0,0.0,0,2.6882
heparin,EFO_0001645,coronary artery disease,3.7043457348590145,1.0,0.0,0,2.593
heparin,HP_0004419,Recurrent thrombophlebitis,3.4918721127150674,1.0,0.0,0,2.4443
heparin,HP_0001907,Thromboembolism,3.4916864634032017,1.0,0.0,0,2.4442
heparin,EFO_0000319,cardiovascular disease,3.3944244354103943,1.0,0.0,0,2.3761
heparin,EFO_0004911,familial hypercholesterolemia,2.9697614252457183,1.0,0.0,0,2.0788
heparin,EFO_1001375,Myocardial Ischemia,2.8262940562959193,1.0,0.0,0,1.9784
heparin,MONDO_0008692,abetalipoproteinemia,2.7831042787941653,1.0,0.0,0,1.9482
heparin,MONDO_0011369,"hypercholesterolemia, autosomal dominant, 3",2.741653613949166,1.0,0.0,0,1.9192
heparin,HP_0003124,Hypercholesterolemia,2.6890141186019783,1.0,0.0,0,1.8823
heparin,MONDO_0100096,COVID-19,2.6383708731210636,1.0,0.0,0,1.8469
heparin,EFO_0003777,heart disease,2.6265296152047712,1.0,0.0,0,1.8386
heparin,EFO_0003913,angina pectoris,2.6196014650970807,1.0,0.0,0,1.8337
heparin,EFO_1000985,intermediate coronary syndrome,2.5427569386867344,1.0,0.0,0,1.7799
heparin,EFO_0000544,infection,2.49040379977033,1.0,0.0,0,1.7433
heparin,EFO_0005672,acute coronary syndrome,2.4645497828644016,1.0,0.0,0,1.7252
heparin,MONDO_0000831,thrombotic disease,2.394982460246459,1.0,0.0,0,1.6765
heparin,MONDO_0005575,colorectal cancer,2.3921009194653973,1.0,0.0,0,1.6745
heparin,MONDO_0016085,Cole-Carpenter syndrome,2.3722542311318855,1.0,0.0,0,1.6606
heparin,HP_0100806,Sepsis,2.372128678699053,1.0,0.0,0,1.6605
heparin,MONDO_0018660,hemophilia,2.36055031929459,1.0,0.0,0,1.6524
heparin,EFO_0004875,mathematical ability,2.344212270435009,1.0,0.0,0,1.6409
heparin,EFO_0000712,stroke,2.34244928375826,1.0,0.0,0,1.6397
heparin,EFO_0008583,acute myocardial infarction,2.340050452552444,1.0,0.0,0,1.638
heparin,MONDO_0005148,type 2 diabetes mellitus,2.331071324005502,1.0,0.0,0,1.6317
heparin,EFO_0003884,chronic kidney disease,2.330556218454592,1.0,0.0,0,1.6314
heparin,EFO_0009315,thrombophilia,2.3142550984180867,1.0,0.0,0,1.62
heparin,MONDO_0021187,hyperlipidemia,2.302216883540242,1.0,0.0,0,1.6116
heparin,EFO_0000589,metabolic disease,2.2742260954083156,1.0,0.0,0,1.592
heparin,MP_0001914,hemorrhage,2.2741175216091283,1.0,0.0,0,1.5919
heparin,EFO_0009314,blood coagulation disease,2.2549256815981487,1.0,0.0,0,1.5784
heparin,MONDO_0004992,cancer,2.2506352879252702,1.0,0.0,0,1.5754
heparin,MONDO_0008903,lung cancer,2.245552395256097,1.0,0.0,0,1.5719
heparin,Orphanet_309005,Disorder of lipid metabolism,2.2170512532759004,1.0,0.0,0,1.5519
heparin,MONDO_0018328,homozygous familial hypercholesterolemia,2.214682730684774,1.0,0.0,0,1.5503
heparin,MONDO_0010602,hemophilia A,2.171017376293748,1.0,0.0,0,1.5197
heparin,EFO_0003914,atherosclerosis,2.1564363580273382,1.0,0.0,0,1.5095
heparin,MONDO_0010604,hemophilia B,2.1562058494037,1.0,0.0,0,1.5093
heparin,MONDO_0024327,chronic renal failure syndrome,2.1419518953253123,1.0,0.0,0,1.4994
heparin,HP_0000083,Renal insufficiency,2.1143642089446355,1.0,0.0,0,1.4801
heparin,EFO_0002950,pregnancy,2.1125204952368732,1.0,0.0,0,1.4788
heparin,EFO_1000954,habitual abortion,2.1125204952368732,1.0,0.0,0,1.4788
heparin,EFO_0000546,injury,2.073920559989772,1.0,0.0,0,1.4517
jardiance,MONDO_0009297,familial renal glucosuria,2.3140916382472043,0.0,0.0,0,2.3141
jardiance,MONDO_0005148,type 2 diabetes mellitus,2.022101849765444,0.0,0.0,0,2.0221
jardiance,EFO_0000400,diabetes mellitus,2.0068965622288326,0.0,0.0,0,2.0069
jardiance,EFO_0003144,heart failure,1.985098971500723,0.0,0.0,0,1.9851
jardiance,Orphanet_69076,Renal glucosuria,1.9824489793541893,0.0,0.0,0,1.9824
jardiance,EFO_0003884,chronic kidney disease,1.911341490139564,0.0,0.0,0,1.9113
jardiance,Orphanet_79161,Disorder of carbohydrate metabolism,1.814580585462054,0.0,0.0,0,1.8146
jardiance,MONDO_0005147,type 1 diabetes mellitus,1.7724402484276884,0.0,0.0,0,1.7724
jardiance,MONDO_0037792,carbohydrate metabolism disease,1.6543456943153243,0.0,0.0,0,1.6543
jardiance,HP_0003076,Glycosuria,1.2681771465222074,0.0,0.0,0,1.2682
jardiance,EFO_0000401,diabetic nephropathy,1.229615275206217,0.0,0.0,0,1.2296
jardiance,EFO_0004252,nasopharyngeal neoplasm,1.1772560035375763,0.0,0.0,0,1.1773
jardiance,EFO_1000647,renal tubular transport disease,1.1772560035375763,0.0,0.0,0,1.1773
jardiance,HP_0000855,Insulin resistance,1.1539204013135362,0.0,0.0,0,1.1539
jardiance,EFO_0000275,atrial fibrillation,1.1489732111582296,0.0,0.0,0,1.149
jardiance,EFO_0000612,myocardial infarction,1.1288817068864183,0.0,0.0,0,1.1289
jardiance,EFO_0000660,polycystic ovary syndrome,1.1281259600451865,0.0,0.0,0,1.1281
jardiance,HP_0012664,Reduced left ventricular ejection fraction,1.0594875641459125,0.0,0.0,0,1.0595
jardiance,EFO_0008585,ST Elevation Myocardial Infarction,1.057936202345695,0.0,0.0,0,1.0579
jardiance,EFO_0004593,gestational diabetes,1.0364671678015611,0.0,0.0,0,1.0365
jardiance,EFO_0000407,dilated cardiomyopathy,1.0300990030953796,0.0,0.0,0,1.0301
jardiance,EFO_0003095,non-alcoholic fatty liver disease,0.9951077690069184,0.0,0.0,0,0.9951
jardiance,EFO_1001249,non-alcoholic steatohepatitis,0.9719916296912632,0.0,0.0,0,0.972
jardiance,HP_0001943,Hypoglycemia,0.9466830333911628,0.0,0.0,0,0.9467
jardiance,HP_0001919,Acute kidney injury,0.9413066161549296,0.0,0.0,0,0.9413
jardiance,MONDO_0100096,COVID-19,0.9341420742803124,0.0,0.0,0,0.9341
jardiance,EFO_0000195,metabolic syndrome,0.9298855363464574,0.0,0.0,0,0.9299
jardiance,EFO_0008583,acute myocardial infarction,0.9048916753783904,0.0,0.0,0,0.9049
jardiance,EFO_0001645,coronary artery disease,0.8903189143857508,0.0,0.0,0,0.8903
jardiance,MONDO_0024327,chronic renal failure syndrome,0.8829420026531822,0.0,0.0,0,0.8829
jardiance,EFO_0000538,hypertrophic cardiomyopathy,0.8499966388226707,0.0,0.0,0,0.85
jardiance,HP_0001397,Hepatic steatosis,0.8494899532315877,0.0,0.0,0,0.8495
jardiance,EFO_0003770,diabetic retinopathy,0.846531548326213,0.0,0.0,0,0.8465
jardiance,EFO_0004194,IGA glomerulonephritis,0.8461375117486516,0.0,0.0,0,0.8461
jardiance,EFO_1002048,kidney failure,0.8424332649106879,0.0,0.0,0,0.8424
jardiance,HP_0001653,Mitral regurgitation,0.8274638134864739,0.0,0.0,0,0.8275
jardiance,EFO_0000694,severe acute respiratory syndrome,0.8258450864816099,0.0,0.0,0,0.8258
jardiance,HP_0031273,Shock,0.825256458479841,0.0,0.0,0,0.8253
jardiance,EFO_1001482,cardiotoxicity,0.8240792024763034,0.0,0.0,0,0.8241
jardiance,EFO_0000508,genetic disorder,0.6194352281385914,0.0,0.0,0,0.6194
jardiance,MONDO_0008315,prostate cancer,0.4476029205335426,0.0,0.0,0,0.4476
jardiance,EFO_0001073,obesity,0.3882727245773457,0.0,0.0,0,0.3883
jardiance,MONDO_0007254,breast cancer,0.3749525064397286,0.0,0.0,0,0.375
jardiance,EFO_0003086,kidney disease,0.3686870643489662,0.0,0.0,0,0.3687
jardiance,Orphanet_1331,Familial prostate cancer,0.3531768010612728,0.0,0.0,0,0.3532
jardiance,MONDO_0009067,cystinuria,0.3312138367556458,0.0,0.0,0,0.3312
jardiance,MONDO_0004975,Alzheimer disease,0.3295138578215085,0.0,0.0,0,0.3295
jardiance,EFO_0004253,nephrolithiasis,0.3281882573797608,0.0,0.0,0,0.3282
jardiance,MONDO_0002492,acute kidney injury,0.3251551417687456,0.0,0.0,0,0.3252
jardiance,EFO_0001422,cirrhosis of liver,0.3231905794556913,0.0,0.0,0,0.3232
lomitapide,MONDO_0008692,abetalipoproteinemia,13.915521393970828,1.0,0.0,0,9.7409
lomitapide,MONDO_0016085,Cole-Carpenter syndrome,11.861271155659429,1.0,0.0,0,8.3029
lomitapide,EFO_0004911,familial hypercholesterolemia,9.683703212499037,1.0,0.0,0,6.7786
lomitapide,HP_0003124,Hypercholesterolemia,7.9134575329535775,1.0,0.0,0,5.5394
lomitapide,EFO_0000508,genetic disorder,7.036806789546288,1.0,0.0,0,4.9258
lomitapide,MONDO_0018328,homozygous familial hypercholesterolemia,6.903441521175042,1.0,0.0,0,4.8324
lomitapide,EFO_0000319,cardiovascular disease,6.181989207976521,1.0,0.0,0,4.3274
lomitapide,MONDO_0008146,osteogenesis imperfecta type 1,5.8862800176878824,1.0,0.0,0,4.1204
lomitapide,MONDO_0011565,metabolic syndrome X,5.754737009002353,1.0,0.0,0,4.0283
lomitapide,EFO_0001421,liver disease,5.6337833788116995,1.0,0.0,0,3.9436
lomitapide,HP_0001392,Abnormality of the liver,4.195993161030923,1.0,0.0,0,2.9372
lomitapide,MONDO_0021187,hyperlipidemia,3.664055896461697,1.0,0.0,0,2.5648
lomitapide,EFO_0001645,coronary artery disease,3.401208935567048,1.0,0.0,0,2.3808
lomitapide,MONDO_0011369,"hypercholesterolemia, autosomal dominant, 3",3.1875040076089163,1.0,0.0,0,2.2313
lomitapide,EFO_0003907,deep vein thrombosis,3.179975925824228,1.0,0.0,0,2.226
lomitapide,HP_0004936,Venous thrombosis,2.78084878051433,1.0,0.0,0,1.9466
lomitapide,EFO_0001422,cirrhosis of liver,2.734359169529843,1.0,0.0,0,1.9141
lomitapide,MONDO_0013144,hereditary antithrombin deficiency,2.7058768467811096,1.0,0.0,0,1.8941
lomitapide,EFO_0000275,atrial fibrillation,2.6969125269955425,1.0,0.0,0,1.8878
lomitapide,MONDO_0004992,cancer,2.6359583021301187,1.0,0.0,0,1.8452
lomitapide,EFO_0004286,venous thromboembolism,2.6251027994013048,1.0,0.0,0,1.8376
lomitapide,HP_0001976,Reduced antithrombin III activity,2.518079705397128,1.0,0.0,0,1.7627
lomitapide,EFO_0003914,atherosclerosis,2.498371177918856,1.0,0.0,0,1.7489
lomitapide,MONDO_0007254,breast cancer,2.4590707159719414,1.0,0.0,0,1.7213
lomitapide,EFO_0000195,metabolic syndrome,2.434712281161295,1.0,0.0,0,1.7043
lomitapide,MONDO_0008903,lung cancer,2.434402916414204,1.0,0.0,0,1.7041
lomitapide,EFO_1001375,Myocardial Ischemia,2.3413585910851,1.0,0.0,0,1.639
lomitapide,MONDO_0005148,type 2 diabetes mellitus,2.30046085190068,1.0,0.0,0,1.6103
lomitapide,EFO_0000589,metabolic disease,2.2742260954083156,1.0,0.0,0,1.592
lomitapide,Orphanet_309005,Disorder of lipid metabolism,2.2170512532759004,1.0,0.0,0,1.5519
lomitapide,EFO_0000612,myocardial infarction,2.1956920351852913,1.0,0.0,0,1.537
lomitapide,MONDO_0001336,familial hyperlipidemia,2.1212291806149586,1.0,0.0,0,1.4849
lomitapide,EFO_0003060,non-small cell lung carcinoma,2.042382270885487,1.0,0.0,0,1.4297
lomitapide,EFO_0000400,diabetes mellitus,2.009286256286109,1.0,0.0,0,1.4065
lomitapide,EFO_0000544,infection,1.978167379837561,1.0,0.0,0,1.3847
lomitapide,MONDO_0019019,osteogenesis imperfecta,1.9763046095693773,1.0,0.0,0,1.3834
lomitapide,EFO_0000339,chronic myelogenous leukemia,1.9242873677268872,1.0,0.0,0,1.347
lomitapide,MONDO_0009387,familial lipoprotein lipase deficiency,1.9209670214784835,1.0,0.0,0,1.3447
lomitapide,EFO_0003827,pulmonary embolism,1.9201296911717491,1.0,0.0,0,1.3441
lomitapide,HP_0003077,Hyperlipidemia,1.9118595304069816,1.0,0.0,0,1.3383
lomitapide,EFO_0003777,heart disease,1.9060263769663728,1.0,0.0,0,1.3342
lomitapide,EFO_0003884,chronic kidney disease,1.8521376664953155,1.0,0.0,0,1.2965
lomitapide,EFO_0000182,hepatocellular carcinoma,1.8163603676678937,1.0,0.0,0,1.2715
lomitapide,EFO_0005543,glioma,1.804673680283681,1.0,0.0,0,1.2633
lomitapide,MONDO_0007750,"hypercholesterolemia, familial, 1",1.7836214902334102,1.0,0.0,0,1.2485
lomitapide,EFO_0003913,angina pectoris,1.780189430645692,1.0,0.0,0,1.2461
lomitapide,HP_0100806,Sepsis,1.7695852740294913,1.0,0.0,0,1.2387
lomitapide,MONDO_0021661,coronary atherosclerosis,1.763336321760802,1.0,0.0,0,1.2343
